ID,UserId,CourseId,Progress,StartDate,Completed,Title,Category,Total_enrollment,Total_Completions,completion_rate,Username,Department,Enrollments,Completions
EN2333,EMP130,COR1490,100,2023-03-31,1,Successful Presentation,Business Essentials,244,170,69.67213114754098,Joann Howard,Senior Software Engineer,23,16
EN2334,EMP278,COR0475,100,2023-03-31,1,Google IT Support Professional Certificate,Support and Operations,3471,2795,80.52434456928839,Meredith Clark,Solution Enabler,22,15
EN2335,EMP177,COR0206,100,2023-03-31,1,Artificial Intelligence: an Overview Specialization,Algorithms,3962,3760,94.90156486622918,Maria Hansen,Software Engineer,13,6
EN2336,EMP046,COR0674,0,2023-04-01,0,"Unsupervised Learning, Recommenders, Reinforcement Learning",Machine Learning,4593,2573,56.02003048116699,James Olsen,Solution Enabler,22,15
EN2337,EMP095,COR1229,63,2023-04-01,0,Introduction to Supply Chain Finance & Blockchain Technology,Business Strategy,103,72,69.90291262135922,Eric Santos,Solution Enabler,15,8
EN2338,EMP138,COR0951,100,2023-04-01,1,Algorithmic Toolbox,Algorithms,530,447,84.33962264150944,Richard Blake,Senior Software Engineer,27,20
EN2339,EMP287,COR0745,68,2023-04-01,0,Google Data Analytics Capstone: Complete a Case Study,Data Analysis,1635,918,56.14678899082569,Marilyn Greer,Solution Consultant,5,0
EN2340,EMP034,COR0250,75,2023-04-01,0,Autodesk CAD/CAM/CAE for Mechanical Engineering Specialization,Mechanical Engineering,1427,1367,95.79537491240364,Michael Parsons,Software Engineer,13,6
EN2341,EMP146,COR0402,28,2023-04-01,0,The Art of Visual Storytelling Specialization,Personal Development,701,622,88.73038516405136,Isaac Williams,Software Engineer,22,15
EN2342,EMP079,COR1844,100,2023-04-02,1,Finding Hidden Messages in DNA (Bioinformatics I),Health Informatics,3037,2209,72.7362528811327,Roger Montgomery,Solution Enabler,17,10
EN2343,EMP062,COR1230,3,2023-04-02,0,RPA Basics and Introduction to UiPath,Software Development,934,875,93.6830835117773,Adam George,Solution Consultant,12,5
EN2344,EMP065,COR0079,1,2023-04-02,0,Modern and Contemporary Art and Design Specialization,Music and Art,426,354,83.09859154929578,Phillip Ellis,Solution Enabler,22,15
EN2345,EMP136,COR0597,100,2023-04-02,1,"AI, Business & the Future of Work",Business Strategy,2426,1217,50.1648804616653,Patrick Andrews,Solution Consultant,29,22
EN2346,EMP073,COR0277,32,2023-04-02,0,Fundamentals of Immunology Specialization,Basic Science,4995,3514,70.35035035035035,Nicole Martin,Solution Consultant,23,16
EN2347,EMP158,COR0934,100,2023-04-02,1,Introduction to Public Speaking,Business Essentials,629,314,49.92050874403816,Sarah Hicks,Solution Consultant,14,7
EN2348,EMP224,COR0822,100,2023-04-02,1,"Aspectos básicos: Datos, datos, en todas partes",Data Analysis,1883,1274,67.65799256505576,Zachary Schwartz,Software Engineer,18,11
EN2349,EMP024,COR0638,100,2023-04-02,1,Introduction to Chemistry:  Structures and Solutions,Chemistry,2695,2255,83.6734693877551,Justin Jackson,Solution Enabler,28,21
EN2350,EMP111,COR0015,100,2023-04-03,1,Information Technology (IT) and Cloud Fundamentals Specialization,Cloud Computing,1172,664,56.655290102389074,Brandon Cantu,Solution Consultant,21,14
EN2351,EMP028,COR1071,21,2023-04-03,0,Managing Cybersecurity Incidents and Disasters,Security,1645,1440,87.53799392097264,Luis Wright,Solution Enabler,16,9
EN2352,EMP241,COR1343,44,2023-04-03,0,Google Slides en Español,Cloud Computing,711,552,77.63713080168776,Samantha Banks,Senior Software Engineer,5,0
EN2353,EMP207,COR1372,30,2023-04-04,0,Understanding TikTok and Its Users,Marketing,1150,628,54.608695652173914,Roger Rivera,Solution Consultant,20,13
EN2354,EMP044,COR0433,22,2023-04-04,0,IBM AI Engineering Professional Certificate,Machine Learning,2125,1350,63.52941176470588,Gregory Gonzalez,Senior Software Engineer,13,6
EN2355,EMP262,COR0271,84,2023-04-04,0,FinTech: Finance Industry Transformation and Regulation Specialization,Business Strategy,1165,676,58.02575107296137,Craig Duncan,Software Engineer,26,19
EN2356,EMP158,COR0230,100,2023-04-04,1,Linux and Private Cloud Administration on IBM Power Systems Specialization,Cloud Computing,1574,899,57.1156289707751,Sarah Hicks,Solution Consultant,14,7
EN2357,EMP093,COR0452,84,2023-04-05,0,Preparing for Google Cloud Certification: Cloud Architect Professional Certificate,Cloud Computing,1702,1367,80.31727379553466,Megan Morgan,Solution Enabler,18,11
EN2358,EMP162,COR0721,53,2023-04-05,0,Convolutional Neural Networks,Machine Learning,1180,1165,98.72881355932203,Keith Thomas,Solution Consultant,11,4
EN2359,EMP190,COR0360,100,2023-04-05,1,3D Printing and Additive Manufacturing Specialization,Design and Product,134,113,84.32835820895522,Rita George,Solution Enabler,25,18
EN2360,EMP114,COR0194,50,2023-04-05,0,Trading Strategies in Emerging Markets Specialization,Finance,4724,2779,58.8272650296359,Peggy Walker,Solution Consultant,7,0
EN2361,EMP262,COR0312,100,2023-04-05,1,Organizational Change and Culture for Adopting Google Cloud Specialization,Cloud Computing,3426,1793,52.335084646818444,Craig Duncan,Software Engineer,26,19
EN2362,EMP198,COR1202,74,2023-04-05,0,"Medical Emergencies: CPR, Toxicology, and Wilderness",Patient Care,2251,2150,95.51310528653931,Krystal Griffith,Software Engineer,26,19
EN2363,EMP043,COR1990,100,2023-04-05,1,Introduction to Ableton Live,Music and Art,2558,0,0.0,Bonnie Grant,Solution Consultant,24,17
EN2364,EMP090,COR1783,0,2023-04-05,0,"Everyday Excel, Part 3 (Projects)",Algorithms,804,647,80.4726368159204,Erica Reilly,Solution Enabler,26,19
EN2365,EMP167,COR0084,51,2023-04-05,0,The Business of Health Care Specialization,Healthcare Management,2161,1966,90.9763998149005,Michael Wolfe,Solution Enabler,17,10
EN2366,EMP225,COR0754,98,2023-04-05,0,Introduction to Psychology,Psychology,3307,2832,85.63652857574841,Teresa Andrews MD,Senior Software Engineer,29,22
EN2367,EMP298,COR0895,95,2023-04-06,0,Autodesk Certified Professional: AutoCAD for Design and Drafting Exam Prep,Mechanical Engineering,4997,2918,58.39503702221332,Amy Johnson,Solution Enabler,23,16
EN2368,EMP079,COR0614,100,2023-04-06,1,Politics and Economics of International Energy,Economics,4948,4205,84.98383185125303,Roger Montgomery,Solution Enabler,17,10
EN2369,EMP037,COR1780,100,2023-04-06,1,Music Business Foundations,Music and Art,1285,906,70.50583657587549,Joseph Chandler,Solution Consultant,29,22
EN2370,EMP217,COR0307,100,2023-04-06,1,Mathematics for Engineers Specialization,Math and Logic,4224,3567,84.44602272727273,Matthew Smith,Solution Enabler,18,11
EN2371,EMP060,COR1265,100,2023-04-06,1,What is Financial Accounting?,Business Essentials,3563,3105,87.14566376648891,Nicole Fitzgerald,Senior Software Engineer,19,12
EN2372,EMP188,COR0271,100,2023-04-06,1,FinTech: Finance Industry Transformation and Regulation Specialization,Business Strategy,1165,676,58.02575107296137,Luke Wells,Senior Software Engineer,11,4
EN2373,EMP143,COR1691,100,2023-04-07,1,Wearable Technologies and Sports Analytics,Data Analysis,4380,3266,74.56621004566209,Joseph Moore,Senior Software Engineer,25,18
EN2374,EMP116,COR0901,100,2023-04-07,1,Project Management: Foundations and Initiation,Leadership and Management,3288,2750,83.63746958637469,Monica Rivera,Software Engineer,23,16
EN2375,EMP251,COR1785,100,2023-04-07,1,Portfolio Selection and Risk Management,Finance,421,230,54.63182897862233,Samantha Cohen,Software Engineer,30,23
EN2376,EMP223,COR0404,100,2023-04-08,1,Advanced Embedded Linux Development Specialization,Software Development,1596,1574,98.62155388471177,Alexandra Holloway,Solution Consultant,19,12
EN2377,EMP202,COR1851,32,2023-04-08,0,"GIS, Mapping, and Spatial Analysis Capstone",Environmental Science and Sustainability,1444,954,66.06648199445983,Aaron Anderson,Solution Consultant,29,22
EN2378,EMP240,COR1232,32,2023-04-08,0,User Experience: Research & Prototyping,Design and Product,2423,1569,64.7544366487825,Suzanne Wright,Solution Enabler,20,13
EN2379,EMP087,COR1055,38,2023-04-08,0,Google Docs,Cloud Computing,1254,994,79.26634768740031,Jason Hill,Software Engineer,11,4
EN2380,EMP119,COR1709,40,2023-04-08,0,Consonants of American English Pronunciation,Learning English,4946,3163,63.95066720582289,Brandon Hawkins,Software Engineer,22,15
EN2381,EMP004,COR0067,54,2023-04-08,0,Financial Analysis - Skills for Success Specialization,Finance,899,647,71.96885428253616,Morgan Lloyd,Senior Software Engineer,28,21
EN2382,EMP173,COR1771,16,2023-04-09,0,Pro Tools Basics,Music and Art,122,68,55.73770491803278,Joyce Lane,Software Engineer,18,11
EN2383,EMP289,COR1662,100,2023-04-09,1,"Python for Data Science, AI & Development",Data Analysis,885,832,94.01129943502825,Timothy Terry,Solution Consultant,16,9
EN2384,EMP122,COR0936,100,2023-04-10,1,Data-driven Decision Making,Data Analysis,1259,965,76.64813343923748,Scott Young,Senior Software Engineer,19,12
EN2385,EMP104,COR0141,100,2023-04-10,1,"Effective Communication: Writing, Design, and Presentation Specialization",Business Essentials,2987,2123,71.07465684633412,Tammy Parker,Solution Consultant,19,12
EN2386,EMP159,COR1700,96,2023-04-10,0,Information Gathering and Vetting,Personal Development,2673,1912,71.53011597456042,Gregory Schultz,Software Engineer,6,0
EN2387,EMP036,COR1431,84,2023-04-10,0,Brand Identity and Strategy,Marketing,4670,2937,62.890792291220556,Daniel Soto,Software Engineer,29,22
EN2388,EMP219,COR0044,100,2023-04-10,1,Introduction to Programming with Python and Java Specialization,Software Development,3821,2672,69.92933786966763,Bradley Cabrera,Senior Software Engineer,30,23
EN2389,EMP256,COR1999,100,2023-04-10,1,Business English: Marketing and Sales,Learning English,644,0,0.0,Pamela Li,Solution Consultant,21,14
EN2390,EMP022,COR0740,61,2023-04-10,0,Global Diplomacy – Diplomacy in the Modern World,Governance and Society,1189,639,53.74264087468461,James Luna,Solution Consultant,16,9
EN2391,EMP196,COR1439,97,2023-04-10,0,Excel Fundamentals for Data Analysis,Business Essentials,1487,1010,67.92199058507062,Maria Sexton,Solution Consultant,15,8
EN2392,EMP006,COR0446,100,2023-04-10,1,AWS Cloud Solutions Architect  Professional Certificate,Cloud Computing,2735,1939,70.89579524680073,Kimberly Patel,Solution Consultant,22,15
EN2393,EMP249,COR1334,100,2023-04-11,1,Wharton Business Foundations Capstone,Business Essentials,4863,3378,69.46329426280074,Mary Thompson,Software Engineer,19,12
EN2394,EMP166,COR0497,100,2023-04-11,1,Probability & Statistics for Machine Learning & Data Science,Algorithms,4649,2664,57.302645730264565,Cindy Bullock,Senior Software Engineer,21,14
EN2395,EMP240,COR1980,100,2023-04-11,1,Six Sigma Tools for Improve and Control,Business Essentials,4545,0,0.0,Suzanne Wright,Solution Enabler,20,13
EN2396,EMP210,COR0291,100,2023-04-11,1,Patient Safety Specialization,Patient Care,3555,3309,93.08016877637131,Tanner Wright,Solution Enabler,25,18
EN2397,EMP290,COR1770,100,2023-04-12,1,Digital Product Management: Modern Fundamentals,Leadership and Management,3868,3234,83.60910031023785,Marie Brown,Senior Software Engineer,26,19
EN2398,EMP240,COR0311,1,2023-04-12,0,Digital Marketing Strategy and Planning Specialization,Marketing,2507,2003,79.89629038691663,Suzanne Wright,Solution Enabler,20,13
EN2399,EMP100,COR1486,100,2023-04-12,1,Negotiation skills: Negotiate and resolve conflict,Business Essentials,4321,3533,81.7634806757695,Bryan Nguyen,Senior Software Engineer,23,16
EN2400,EMP077,COR0612,17,2023-04-13,0,Banking and Financial Institutions,Finance,562,440,78.29181494661923,Max Blair,Solution Enabler,18,11
EN2401,EMP207,COR1320,92,2023-04-13,0,The Growth Mindset,Business Essentials,4199,4038,96.16575375089307,Roger Rivera,Solution Consultant,20,13
EN2402,EMP240,COR1621,100,2023-04-13,1,Marketing estratégico: claves para competir con éxito,Marketing,1604,1111,69.2643391521197,Suzanne Wright,Solution Enabler,20,13
EN2403,EMP192,COR0498,100,2023-04-13,1,Excellence in Online Teaching,Education,1365,995,72.89377289377289,Lisa Gordon,Software Engineer,20,13
EN2404,EMP103,COR0231,57,2023-04-13,0,Power Electronics Specialization,Electrical Engineering,2019,1961,97.1272907379891,Judith Townsend,Solution Consultant,11,4
EN2405,EMP073,COR0534,16,2023-04-13,0,Étudier en France: French Intermediate course B1-B2,Other Languages,1294,1279,98.84080370942813,Nicole Martin,Solution Consultant,23,16
EN2406,EMP080,COR0722,91,2023-04-13,0,SQL: A Practical Introduction for Querying Databases,Data Analysis,569,378,66.4323374340949,Shannon Patel,Solution Enabler,23,16
EN2407,EMP056,COR1446,100,2023-04-13,1,The Business of Product Management I,Leadership and Management,917,813,88.65866957470011,Kimberly Schneider,Solution Consultant,20,13
EN2408,EMP122,COR1047,100,2023-04-14,1,Financing for Startup Businesses,Finance,3809,3290,86.37437647676556,Scott Young,Senior Software Engineer,19,12
EN2409,EMP021,COR0049,100,2023-04-14,1,Data Science: Foundations using R Specialization,Data Analysis,3089,1608,52.055681450307546,Felicia Brown,Solution Consultant,21,14
EN2410,EMP261,COR1956,1,2023-04-14,0,Data Visualization in R with ggplot2,Data Analysis,942,0,0.0,James Brewer,Software Engineer,29,22
EN2411,EMP002,COR0811,100,2023-04-14,1,Vital Signs: Understanding What the Body Is Telling Us,Patient Care,232,142,61.206896551724135,Kimberly Aguilar,Senior Software Engineer,20,13
EN2412,EMP228,COR0804,100,2023-04-15,1,Think Outside the Inbox: Email Marketing,Marketing,4926,3813,77.40560292326431,Danielle Horne,Solution Enabler,24,17
EN2413,EMP117,COR1429,100,2023-04-15,1,"Data Warehouse Concepts, Design, and Data Integration",Design and Product,1382,1289,93.27062228654125,Kayla Goodman,Solution Enabler,26,19
EN2414,EMP285,COR1810,100,2023-04-15,1,Cost and Economics in Pricing Strategy,Marketing,4374,2637,60.288065843621396,Kimberly Smith,Solution Enabler,15,8
EN2415,EMP041,COR0683,6,2023-04-15,0,"Python for Data Science, AI & Development",Data Analysis,3220,2339,72.63975155279503,Cheryl Smith,Software Engineer,25,18
EN2416,EMP192,COR1548,100,2023-04-15,1,Python and Machine Learning for Asset Management,Finance,1717,982,57.19277810133955,Lisa Gordon,Software Engineer,20,13
EN2417,EMP225,COR0071,100,2023-04-15,1,Foundations of Management Specialization,Leadership and Management,1893,1693,89.43475964078182,Teresa Andrews MD,Senior Software Engineer,29,22
EN2418,EMP169,COR0106,12,2023-04-15,0,Leading People and Teams Specialization,Leadership and Management,1574,1505,95.61626429479034,James Johnson,Solution Enabler,23,16
EN2419,EMP243,COR1208,100,2023-04-15,1,Firm Level Economics: Consumer and Producer Behavior,Finance,1677,882,52.59391771019678,Sergio Taylor,Solution Enabler,16,9
EN2420,EMP130,COR1734,100,2023-04-16,1,Guided Tour of Machine Learning in Finance,Machine Learning,2816,2437,86.54119318181817,Joann Howard,Senior Software Engineer,23,16
EN2421,EMP042,COR0244,83,2023-04-17,0,Data Mining  Specialization,Machine Learning,2009,1540,76.65505226480836,Jeffrey Hernandez,Senior Software Engineer,18,11
EN2422,EMP043,COR0462,100,2023-04-17,1,SAS Programmer Professional Certificate,Data Analysis,4482,4479,99.9330655957162,Bonnie Grant,Solution Consultant,24,17
EN2423,EMP033,COR1605,35,2023-04-17,0,"Healthcare Data Security, Privacy, and Compliance",Patient Care,769,703,91.41742522756827,Larry Lane,Solution Consultant,15,8
EN2424,EMP189,COR0727,100,2023-04-17,1,First Step Korean,Other Languages,1841,1729,93.91634980988593,Rebecca Phillips,Senior Software Engineer,12,5
EN2425,EMP056,COR1620,100,2023-04-17,1,"Java Programming: Arrays, Lists, and Structured Data",Software Development,3457,2951,85.36303153022851,Kimberly Schneider,Solution Consultant,20,13
EN2426,EMP176,COR1789,100,2023-04-18,1,Reinforcement Learning in Finance,Machine Learning,1447,760,52.522460262612306,Kevin Garcia,Senior Software Engineer,18,11
EN2427,EMP010,COR1805,100,2023-04-18,1,An Introduction to Interactive Programming in Python (Part 2),Software Development,2418,1666,68.89991728701406,Patrick Sanchez,Solution Consultant,27,20
EN2428,EMP029,COR0793,56,2023-04-18,0,Animal Behaviour and Welfare,Animal Health,3562,2967,83.29590117911286,Natasha Harper,Software Engineer,22,15
EN2429,EMP288,COR0029,35,2023-04-18,0,The Materiality of ESG Factors Specialization,Finance,2855,1847,64.69352014010508,Ashley Smith,Software Engineer,23,16
EN2430,EMP152,COR1756,77,2023-04-19,0,Data Visualization and Communication with Tableau,Data Analysis,3218,2624,81.54133001864511,Barbara Anderson,Solution Enabler,16,9
EN2431,EMP088,COR0327,100,2023-04-19,1,Game Design and Development with Unity 2020 Specialization,Software Development,4238,2294,54.12930627654554,Mrs. Rachel Clark,Software Engineer,22,15
EN2432,EMP037,COR1403,61,2023-04-19,0,Financial Accounting Fundamentals,Business Essentials,1488,1485,99.79838709677419,Joseph Chandler,Solution Consultant,29,22
EN2433,EMP138,COR0028,100,2023-04-19,1,Learn SQL Basics for Data Science Specialization,Data Analysis,4489,2552,56.85007796836712,Richard Blake,Senior Software Engineer,27,20
EN2434,EMP232,COR0241,5,2023-04-20,0,Big Data Specialization,Data Analysis,2243,2149,95.80918412839947,Timothy Cole,Solution Enabler,20,13
EN2435,EMP299,COR1889,100,2023-04-20,1,What is Compliance?,Business Essentials,3425,2414,70.48175182481752,Kevin Watkins,Solution Consultant,19,12
EN2436,EMP073,COR0839,100,2023-04-20,1,Visualizing the Living Body: Diagnostic Imaging,Patient Care,2267,1350,59.55006616674019,Nicole Martin,Solution Consultant,23,16
